,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
214,-0.41929978,-0.45704985,-0.27084967,0.19727656,-0.29694772,0.81032133,-0.34451512,-0.08048558,0.36844108,-0.38473368,0.16015479,0.4982274,-0.062865935,0.7271133,-0.7864462,0.07997447,0.24415869,-0.34126326,-0.22396065,1.0094409,-0.28266314,0.8341597,-0.52854216,0.22528858,-0.11039426,-0.18454315,-0.07249591,0.12056819,0.33091456,-0.3508528
215,0.17593795,-0.6693722,0.19652908,0.12732962,-0.09483932,0.14496848,-0.20023905,0.078855015,-0.3445166,-0.28626218,0.2260741,-0.0034684737,-0.6924457,0.03573876,0.24802186,0.19908729,-0.1870378,-0.2563359,-0.16127612,-0.5587624,0.027352326,0.12668557,-0.718156,0.026422806,-0.49783522,0.13544427,0.5301201,-0.36270377,-0.2958669,-0.10434553
216,0.76233953,-0.57292616,0.8467032,-0.19099471,0.088616796,0.19758016,0.3885676,0.33581853,0.47069913,0.40696374,-0.6905014,0.2112243,0.2176973,-0.55672985,0.2519868,0.038844135,-0.045215275,0.46343303,-0.8294465,-0.5875764,0.2327216,-0.13769972,0.3426252,0.3672302,-0.033029355,0.029543307,0.33735457,-0.07129972,-0.28978348,0.020398632
217,0.10454529,0.19296557,-0.39050585,-0.04106189,-0.27302492,-0.8381451,0.3144605,0.19419631,-0.47532225,0.54058397,-0.623503,0.4725658,-0.39023027,0.45775798,0.36756927,-0.25586393,-0.130958,0.30826023,0.28617817,-0.2983713,0.043925744,-0.50578713,0.27841324,0.021074373,0.42236304,0.1695373,0.113576144,0.000716586,-0.39246503,0.16258082
218,-0.65685207,-0.71972024,0.41945234,0.16508539,-0.16378888,-0.43536425,-0.17777732,0.10789232,0.16221438,-0.56252325,0.64969796,0.10004744,0.23306675,-0.51376826,0.18105546,-0.14797156,0.325916,0.08733543,0.28014165,-0.90675807,-0.20538533,0.45385918,-0.73688626,0.21208496,0.11825734,0.17921515,-0.4636504,-0.41252077,0.34188476,0.45166096
219,-0.65313303,-0.019773725,0.8273164,0.010262908,-0.62541634,-0.52620023,0.032222055,-0.5786989,-0.10190327,-0.3196292,0.3595127,0.062421203,0.2051248,0.21795028,0.17619967,0.2134155,-0.21936548,0.18508674,-0.010071033,-0.090139024,0.0965168,1.4055539,-0.6174258,-0.22521427,-0.29347178,-0.3902509,0.22410233,-0.19158582,0.38000828,-0.1835342
220,-0.07451984,-0.5523139,-0.21118005,0.12715521,0.4469048,-0.4447204,0.39226675,0.51018316,-0.37777388,-0.029654354,-0.6277777,-0.08805013,-0.62545836,0.45975783,0.21814695,-0.34092355,0.22574435,-0.33394906,-0.23744369,0.36095437,0.17811505,-0.31637427,0.29114738,-0.077041216,0.053572178,0.26041925,0.17558661,0.34347,-0.3904408,0.23711045
221,0.81100833,0.66345024,-0.110073395,0.24094738,-0.18815015,1.100484,0.12585893,0.38290685,0.7627371,0.46918613,-0.7580931,0.36736637,0.10068483,-0.6557376,0.023979804,0.18977436,2.6068349e-06,0.60845906,-0.25369337,0.22667108,0.25230604,0.8910878,0.5784353,0.47727025,0.0015642222,0.0043902923,0.49475545,0.14631368,-0.22576776,-0.4471428
222,0.7965288,0.3079427,-0.7611897,-0.36654645,0.455687,-0.056093827,-0.29625776,0.8111356,-0.19521736,0.26729998,0.23951817,0.24178042,-0.059319604,-0.1779016,-0.26950842,0.4112851,-0.36707473,-0.5381461,-0.09271971,0.12510043,-0.06469286,-0.15461665,0.16827078,-0.4667673,0.13458757,-0.24409957,0.33242288,0.24424367,-0.2661351,0.46221334
223,0.5417606,-0.12652871,0.5173893,-0.19218847,0.029238982,-0.8016114,0.059295584,-0.51387584,-0.67256373,-0.7764357,-0.39915028,0.040610068,0.1825664,0.5451113,0.009773658,-0.199862,0.3720933,0.23541525,0.32237777,-0.21360502,-0.18448876,-0.28054062,-0.44218495,0.16354029,0.081244126,0.50632083,0.42713773,0.073428,0.27039167,-0.47736692
224,-0.6048743,0.35433623,-0.4628454,-0.0027932012,0.54394835,-0.7073463,0.21369404,0.51667106,0.14679915,-0.28208786,-0.4053801,-0.021431306,-0.6431077,0.24227169,0.19891971,0.19914608,0.17143889,-0.0034716171,0.17972244,-0.114362486,0.13493784,0.055963863,0.2798785,-0.5223102,-0.12818535,0.2115672,0.3171849,0.34696168,0.11685193,0.56189305
225,-0.5290787,0.10825527,-0.58126205,-0.37076724,0.29056016,0.20762093,0.16047327,0.23258963,0.09751565,0.4483681,-0.26192796,0.25414526,-0.5679718,0.26595455,0.093601085,0.23043776,-0.19926323,0.13147001,0.2894847,-0.16382872,0.19033909,-0.58013743,-0.7431844,-0.5762125,0.20483486,0.14175794,0.22252448,0.32361755,0.08540796,0.48098686
226,0.6501156,0.064517096,-0.56914634,0.45602766,0.019754622,0.4782507,-0.58606523,0.20799516,-0.17074774,-0.35215563,0.6114088,0.016001582,0.42292732,-0.36345997,-0.29466054,0.20108607,0.5154974,0.17453079,-0.29167226,0.92508984,0.08943573,-0.0083272075,-0.2874636,0.15716305,-0.15580602,0.18057775,-0.07288951,0.028011272,0.21871221,0.45980972
227,0.971748,-0.29784545,-0.15590118,-0.17886527,-0.17126141,0.38355505,0.40605614,-0.53273654,-0.087022126,-0.13334505,-0.11503263,0.1201172,-0.2792433,-0.08078602,-0.32016814,0.22803362,-0.3663542,0.20650466,0.6991572,-0.39449334,0.24033812,0.5772968,0.33923736,0.11001852,0.027297333,-0.4317546,0.23978461,-0.039521042,0.08022477,0.20990215
228,0.6831399,-0.19225188,0.4857238,0.01268303,0.12225897,0.3655186,-0.65911,-0.23760097,0.7501716,0.31876102,-0.86718583,-0.30608892,0.47414023,-0.44548953,0.04677457,0.1615589,-0.11248401,0.58385545,-0.24418405,-0.3164204,0.19606219,0.45725825,-0.3550009,0.56606066,0.13202988,-0.25332108,0.031046666,-0.18810855,-0.6398046,-0.4133969
229,0.89910483,-0.89106816,0.122119814,0.33988625,0.0012311228,0.17454752,-0.366188,0.075330764,-0.6169982,-0.69482166,0.43242636,0.25046846,-0.18775739,-0.6023372,0.016331194,-0.029449174,0.24240495,0.10328164,-0.55562925,-0.5561252,0.05626383,-0.4996834,-0.67290694,-0.09673834,0.083637245,-0.03939037,-0.6509803,-0.060512234,0.23253167,0.13104728
230,0.52272403,0.11181879,0.36855417,0.109249786,-0.28215167,0.21386041,-0.61026055,-0.3522469,0.11851016,-0.42859253,-0.017007353,-0.23298284,0.36956942,-0.043359745,-0.16991308,0.3200216,-0.25267577,-0.40505806,0.5554303,0.588377,0.3025058,-0.13556609,-0.13302281,-0.051010422,-0.198147,0.3125873,-0.77908385,-0.057291485,-0.15750594,0.30140615
231,0.13639526,-1.0114832,0.30293286,0.0742877,0.35190785,-0.13060266,-0.39113283,0.20322041,-0.17469783,-0.33666515,-0.55927265,0.0031988877,-0.5678191,0.19921008,-0.06879239,0.39424607,0.16865432,-0.56664497,-0.3029377,0.06703705,0.22762491,-0.5552949,-0.68315077,-0.2876425,-0.34368518,0.29371205,0.19828926,-0.053480238,0.24926504,0.305349
232,0.049206316,0.030064618,0.21315233,-0.072037764,0.54164,-0.41387925,0.025081472,0.6272072,-0.40426806,0.6135822,-0.61025035,0.29829714,-0.36134934,0.5943728,0.0432909,-0.47208148,-0.14821644,-0.17832768,0.6142863,0.43044809,0.17033404,-0.65650046,-0.60136694,-0.047948748,0.22447991,0.19500281,0.054033924,0.15860504,-0.36073118,0.21359774
233,-0.47018707,-0.41609612,-0.32241684,0.52924174,-0.18367495,0.39810228,-0.05013531,-0.035516985,0.3853817,-0.066778935,-0.8659466,0.39598686,0.39666927,0.40279907,-0.33561274,0.41704723,-0.012344785,0.08484112,0.5548359,0.7526025,-0.20201294,0.7006181,-0.67156994,0.23535109,-0.17127463,-0.1087698,-0.012691015,-0.20035148,0.028009856,0.1205946
234,0.12032446,-0.96641093,-0.18362308,-0.15545748,0.4324521,0.28844118,-0.28937355,0.24757603,0.46830866,0.41429013,-0.75299335,0.33662865,0.30731443,0.22861944,0.18306662,0.21627225,0.09566192,-0.16671328,0.45499524,-0.7603325,-0.17056991,0.36229414,-0.7206662,-0.5890507,-0.020076048,-0.3539174,0.24854013,0.37965915,-0.35926405,0.05706978
235,0.6470416,0.032568716,0.38764593,-0.14788447,0.080095515,0.36342677,-0.28686902,0.3421802,0.56113005,0.055595316,-0.65024453,-0.2319299,-0.5069918,-0.21749684,0.3064257,-0.39471972,-0.19209836,0.09254596,-0.29605228,0.4988402,0.16258296,-0.6204735,0.29019067,0.34858254,0.049516834,-0.5307719,0.39826086,0.3127256,-0.32260084,-0.3879366
236,0.50002706,-0.52551246,0.30746773,0.44680482,0.41995025,0.47386664,-0.002913396,0.51194817,1.0343915,-0.577586,0.5085524,-0.30696142,-0.3036301,-0.6405715,-0.2548678,-0.87023455,0.34357834,-0.5687416,0.80604064,0.63203466,-0.12985498,-0.44078222,-0.12230899,-0.25670058,0.38860774,-0.21597885,-0.110468246,-0.24829184,-0.2208361,-0.32046247
237,0.59725815,-0.1663745,0.3196237,0.037619308,0.09081995,0.12809125,0.42940634,0.40828544,0.2406386,0.59222186,-0.46174824,-0.09794217,0.41880235,0.36662948,-0.28636122,-0.32604438,-0.06653519,-0.26085448,-0.58784425,0.5438047,0.05600408,-0.8298139,0.22925206,0.110739306,0.3169452,-0.15719597,0.4249709,-0.15283635,-0.020416094,0.2655675
238,-0.037368853,-0.5371336,0.20236923,-0.05335229,0.3197019,-0.7692548,0.46402365,-0.08683424,-0.30218443,-0.5568582,0.30895388,0.24510579,0.05293229,-0.20532821,-0.4026572,0.17020662,0.19176006,0.13606459,0.10692114,-0.6802511,-0.22951226,0.022196766,0.16265959,0.12536043,-0.13250954,0.09970454,0.032272685,-0.32002854,0.27478436,0.4585882
239,-0.59774816,0.35487702,-0.06011853,-0.08217943,0.08894779,-0.7772187,0.45043233,-0.13860774,0.16606121,-0.505327,-0.5725016,0.112206034,-0.35372394,0.2902448,0.23182943,0.19385128,0.03147542,0.20022283,0.024790345,-0.19748913,-0.41179675,-0.61317307,0.042091355,-0.17288904,0.0028607545,-0.025685502,0.17252481,0.33592364,0.117278524,0.66048414
240,-0.40909797,0.36724415,0.91469854,-0.16599369,-0.08839195,0.07093553,0.14187334,1.0612663,0.48889884,0.29657224,0.54734373,0.23873472,0.09259826,0.44202596,0.3562854,0.10524772,0.36845204,0.38363478,0.39960828,-0.7017306,-0.30590785,1.0903345,0.38074714,-0.24560805,0.17607985,-0.19520059,0.35455373,-0.3009305,0.31659064,0.1781612
241,1.0447524,0.49273273,-0.43047038,0.2621501,0.13445303,0.2061297,0.096055925,0.7776782,-0.4956146,0.12685029,0.44371012,0.06520083,-0.15880586,-0.36208406,0.36428508,-0.42583996,0.03475817,-0.24636902,-0.6360216,-0.8463744,0.020365998,-0.6980973,0.35221237,0.20758055,0.02382601,-0.05248221,-0.56223285,0.055626433,0.20431438,0.23148878
242,-0.12408237,-0.36925834,-0.3484364,-0.08676948,-0.05710653,0.108063444,-0.13170654,-0.577185,0.12842734,0.5316156,-0.841099,0.013191167,0.09355229,0.24506621,-0.3090384,0.31481865,-0.4587827,-0.5854843,0.7168267,0.27267557,0.23259087,0.7496348,-0.65458196,0.13109942,-0.18359259,0.17465657,-0.043044534,0.18329288,0.058134716,0.048839077
243,-0.16329575,-0.37046188,0.0074164607,0.30582055,0.0251507,0.41938105,-0.70443916,0.19202085,0.111753695,0.03122743,0.011257166,-0.11951244,0.28702807,0.1350947,-0.31556404,0.4619519,-0.090075105,0.20116898,0.38295043,0.9278214,0.04537812,-0.16128784,-0.3623453,-0.108629696,-0.357724,0.37792933,-0.73288715,-0.18512966,-0.09601685,0.09389521
244,-0.20465556,-0.4971284,-0.52655464,0.13765536,0.08459773,0.12019469,0.35618493,-0.6720497,1.573517,-0.3659239,0.17223932,-0.26156843,0.14266896,0.88167316,0.14643434,-0.32399005,-0.16614112,0.23342393,0.32825872,-0.3955375,0.13282114,-0.020856008,0.40282276,0.30148208,0.16592063,-0.29290435,0.6272884,-0.20017742,0.16844311,-0.35345548
245,0.6564286,0.56807566,-0.56159616,0.019094238,-0.24448426,0.12960947,0.27207217,-0.1596661,0.17474923,-0.5056323,0.45949775,-0.07035325,-0.41811228,0.11790684,0.15010679,-0.40296036,0.26152527,-0.1812877,-0.66082054,0.67590827,0.39516336,-0.022967963,0.31348595,0.059293326,-0.10785403,-0.45718452,0.36185518,0.25506005,0.05462856,0.38714373
246,0.70746964,-0.8490736,0.27829188,-0.0035393122,0.06869154,0.44715232,0.26004976,0.698559,-0.35673124,0.6610769,0.2861761,0.22713777,-0.5459662,0.24843895,-0.12975962,0.03696825,-0.33663255,0.79176134,1.0220989,0.102381356,-0.095195286,-0.65789974,0.3323295,-0.05760072,-0.062056217,0.2943021,0.4163788,-0.29988346,-0.3970665,-0.016638802
247,-0.5610883,-0.1233459,0.6417171,0.36380237,-0.22845933,0.40905344,0.0016858862,-0.74932975,0.09208853,-0.34294137,0.37272525,0.03032061,-0.34899232,-0.018853035,-0.0835109,0.20597552,-0.21381198,-0.073541194,0.30954757,-0.47588506,0.22305222,0.5606743,-0.7029988,0.28314835,-0.07492139,-0.31007478,0.018869545,-0.12331393,0.19231442,0.12487675
248,0.8675025,0.4182302,0.05264452,0.1571952,0.02766649,0.02678781,0.27033797,0.079377584,-0.03922459,0.32768252,-0.46460444,0.02382686,-0.30343312,0.32364112,0.2235276,0.21485934,0.038023293,0.41193485,-0.4534223,-0.3089862,0.11264887,-0.456904,-0.72258055,-0.55042505,0.21262693,0.10148961,0.18004751,0.15677562,-0.036671363,0.44608364
249,0.91155475,0.08152493,-0.42218843,-0.36900425,0.32123232,0.25754422,-0.16793138,0.19657823,-0.36985806,-0.17453426,-0.91761255,0.39559734,0.5600651,-0.621836,0.060931835,0.10174374,0.21602632,0.07120475,0.4969959,-0.71860623,-0.08838954,-0.32174343,0.46758798,-0.23034316,-0.062601134,-0.20993502,0.4085863,-0.31173906,-0.3157056,0.04926472
250,-0.26527604,0.2427454,0.15226553,0.3927176,0.056608386,-0.6987706,-0.43526277,0.0860422,-0.67650485,0.4555809,0.5270921,0.18515396,-0.24351558,-0.50676244,0.18274109,0.33534488,-0.09384579,0.07894395,-0.263049,-0.7783713,-0.30692443,0.3893204,-0.5547424,0.13077176,0.21917067,-0.0195741,-0.66926146,0.011810739,0.15900418,0.12137384
251,0.6436689,-0.47303036,-0.52414304,-0.12631378,-0.30460942,-0.48985127,0.33230564,0.23434968,-0.10752383,0.1239012,-0.35942698,-0.21095191,0.3325197,0.46943656,0.21440175,-0.2780536,-0.10189017,-0.22422609,0.14311136,0.18510768,-0.12572171,-0.4848341,0.39256403,-0.3534913,0.25039616,0.028205091,-0.8630259,-0.00071635045,0.28552368,-0.5403667
252,0.72526705,-0.055447165,0.035290107,0.2693659,0.11753061,0.11477075,0.52632034,-0.44068867,0.17792791,-0.4273428,0.15024872,-0.059712466,-0.59213316,-0.70578045,-0.45562407,-0.63967836,-0.0834628,-0.036228515,0.4427172,-0.39724362,-0.0041544344,-0.87775034,0.19913045,-0.5065642,-0.02381373,-0.47286993,0.5115806,-0.46807992,-0.617977,-0.5557264
253,-0.4719572,-0.41281188,-0.04986506,0.21765569,0.3941072,-0.7419557,0.5618745,0.1068977,0.39604476,-0.4216606,-0.8107342,0.026540114,0.3664785,0.38767213,0.0046639014,0.39457026,0.03132107,0.005997802,0.35903546,-0.49634853,-0.2352896,-0.13420841,0.13514028,0.22958818,0.041658998,-0.21878168,0.10708923,-0.21982718,0.014715504,0.22078077
254,-0.5826322,-0.78171885,0.009609122,0.20359035,0.5059971,-0.31359744,-0.19702761,0.23059118,-0.36212942,0.5327125,0.3178541,-0.099422656,0.090745375,-0.05060289,-0.25722632,0.11022255,0.30172884,-0.27194253,-0.5682394,0.22965047,0.08298752,0.3954456,-0.70748687,0.10753881,0.3025154,0.066683374,-0.77145875,0.25839853,0.17217037,0.29025474
255,0.74729306,-0.034806818,-0.005179604,-0.22789754,-0.14587878,0.21069099,0.0042336015,0.07739298,-0.37588567,-0.8984758,0.46471462,0.08626915,-0.36083412,0.34605262,0.15161413,0.18859205,0.29845476,0.38304645,-0.6040729,-0.19896571,0.018309599,0.33162788,-0.38892815,0.2759727,0.12758407,-0.28460032,0.17260997,0.21697626,0.42500544,-0.4389179
256,-0.78639907,0.32614148,0.9866971,0.13701598,-0.1994989,0.0913483,-0.41167164,-0.2023269,0.22417365,0.4775311,0.3800264,0.0031227649,-0.043217648,0.5208437,0.05026184,0.27750975,-0.3479289,-0.1729208,0.24213333,0.571319,0.43830815,0.09353697,-0.24161677,0.0029414254,-0.10634095,0.2964465,-0.7101161,0.028547619,0.3685435,-0.5162983
257,0.6451674,0.68716663,-0.12536867,-0.10030552,-0.057372905,0.28297013,-0.111989595,1.157299,0.79899913,0.43303382,0.06563759,-0.5451155,-0.12951326,-0.6888166,-0.9828702,-0.673029,0.80030227,-0.00937585,0.7199604,0.21905547,-0.022513798,-0.017671516,0.4092123,-0.36093587,0.31315413,-0.30722466,-0.53920436,0.23050259,-0.34544086,0.48687965
258,0.47651199,0.17433047,0.043505114,0.0010049896,0.431198,-0.44482148,0.25686342,0.44143507,-0.554569,-0.4358315,-0.45957112,-0.2246266,-0.5979888,0.3739557,-0.03195357,-0.70510864,0.06327415,0.03418383,-0.094980575,0.5214822,0.23955244,-0.4032193,0.27364397,-0.40187976,0.10323644,0.27568844,0.028499132,0.19443616,-0.1383923,0.35396364
259,-0.6471598,0.48345637,0.010322722,0.3557223,0.32106927,-0.8008824,0.19688831,0.24900354,-0.77612674,-0.67888826,0.5343411,0.15075465,-0.27248552,-0.49941272,0.14514323,0.08661606,0.052409858,0.2127734,0.06820193,-0.29411387,-0.1611862,-0.22024466,-0.48479283,0.07275035,0.16275367,-0.058012128,-0.6596966,-0.0675678,0.1100828,0.093925536
260,0.64367604,-0.52326304,0.38263437,-0.26315057,0.352134,-0.402757,0.34082717,-0.04231257,-0.7016397,-0.694063,0.6367652,-0.18891019,-0.56319505,-0.76673704,-0.25681606,0.107712954,-0.16338377,-0.077404626,-0.17325886,-0.13471852,0.11529074,-0.61302733,0.22107384,-0.05897453,-0.25502875,-0.041269377,-0.47067213,-0.19909525,0.33068514,0.20248148
261,-0.33071712,0.15090536,0.1682086,0.13138868,0.0024143048,1.1942784,0.5936427,0.923174,0.03353453,0.35786262,-0.38747877,-0.033963352,-0.31124884,-0.44335306,0.30305564,0.110507786,0.046892237,-0.68289006,0.16977634,0.3467048,-0.22491594,0.48477855,0.23717472,-0.5423951,0.40173557,-0.25700825,-0.54253006,0.10832723,0.2521411,0.25139174
262,0.4246755,0.60557646,-0.32416055,0.31585196,0.24947351,0.11168154,0.26387462,0.6291513,-0.03285844,0.2289388,0.33158505,0.09916519,0.19784364,-0.3915018,0.15534194,0.6286731,-0.08565135,-0.06908989,-0.6760033,-0.68829256,-0.22312002,-0.16195852,0.25589117,-0.37018818,0.18043026,-0.26706764,-0.5284328,-0.0074519943,0.15019901,0.17097558
263,-0.456301,-0.44596654,-0.26893544,0.03535272,-0.18538147,0.06757506,0.38238436,-0.34956145,-0.60293156,0.26038954,0.4452917,-0.14617553,-0.25098622,0.6097701,0.48898208,0.3114524,0.5334826,0.014112417,-0.062182806,-0.6463853,0.027531585,-0.16348405,0.32729286,0.34652275,0.034538534,0.40408662,0.60489976,0.36173776,0.14316764,-0.45682183
264,0.8225247,0.2644456,0.3460852,0.09659436,0.19976719,0.5654291,0.12504101,-0.55796283,0.21426497,-0.88676775,-0.8764141,-0.1044784,0.4359812,0.19464731,-0.3106309,0.19746023,0.30049232,-0.22434053,0.37676764,0.39029157,0.23488137,0.08997707,0.5901665,0.16807173,0.040348373,-0.49064133,0.034967564,0.06463079,-0.058565635,0.39012736
265,-0.5870263,0.060724843,0.5187343,-0.20038638,-0.09122329,-0.4641094,0.02506602,-0.07020643,-0.023275627,-0.3288406,0.5321796,0.2715798,-0.20101428,0.51270574,0.16026473,0.11781394,0.5194676,0.09767835,-0.45872778,0.30452153,-0.006641437,0.22003853,-0.37742573,0.43206057,-0.09968107,-0.38249114,0.11302526,-0.11969749,0.50823003,-0.39593446
266,0.7527927,-0.5858123,-0.58502614,-0.29314622,0.49251866,-0.3846927,0.42416558,0.7040979,0.15537137,0.39788538,-0.7196964,-0.036039997,0.58159286,-0.30339414,0.046405777,-0.5606396,-0.21171889,-0.36664426,0.2662318,-0.09855174,-0.19406298,-0.20236,0.21251681,-0.5438968,0.20948696,-0.2691337,-0.7055787,0.3256837,0.12797071,0.14409296
267,-0.6333582,0.22893806,0.16454923,0.034522805,-0.0573531,-0.7699703,0.12538393,-0.30656323,-0.2440759,0.25884676,-0.42627537,0.23588169,0.4626047,-0.73205924,0.28871858,0.07038401,0.24816528,0.29374522,0.1166359,-0.35665202,-0.1847564,-0.62814635,-0.53394854,0.06098991,-0.04122924,0.11419482,-0.40373424,-0.34483716,0.39773136,0.16618185
268,-0.72311693,-0.69771045,0.09981667,0.24755017,0.4386094,-0.7308806,-0.028510561,-0.2423302,0.3248411,-0.60132617,-0.8101644,-0.1338035,0.38723484,0.3582522,0.09545285,0.14912336,0.2760061,0.004858952,0.35384136,-0.24914505,0.054721266,-0.022749472,-0.19694021,0.15037504,0.014260464,-0.28118622,0.12262709,-0.037253372,-0.03914254,0.24739294
269,0.14281273,0.009340277,0.6515204,0.14336894,-0.3704841,-0.67093086,0.57315296,-0.509745,-0.39437917,0.51501656,0.3660151,0.60418147,0.15415001,-0.42086944,0.12197022,0.23622894,-0.051786188,-0.17393443,0.07711858,-0.46726465,-0.10146555,-0.039247856,0.29642832,-0.3588168,-0.09733324,0.2690125,-0.73433495,-0.05417574,0.3700553,-0.0766669
270,-0.32346788,0.5636719,0.5380525,-0.075586714,0.17921112,0.34904867,0.1517789,-0.009638247,0.19608335,0.29517627,0.43698797,-0.41406298,-0.33753964,0.10882405,-0.0061860154,0.25579423,-0.16171268,-0.11072006,-0.30273038,0.50437665,-0.24877378,-0.8924321,0.110093884,0.5791661,-0.14288509,-0.42285785,0.08674297,0.123292856,0.18515384,0.31071362
271,-0.7232353,-0.5109606,0.21281718,-0.06682473,-0.30353844,0.23307003,-0.23474741,-0.82397145,-0.64986914,-0.46510953,-0.37564108,0.3312645,0.26401883,0.57610166,-0.41622785,0.036749292,0.24081245,-0.6601295,0.26616794,0.62909406,0.27149427,0.38852724,-0.6028887,0.060398165,-0.09388436,0.50030315,0.39249867,0.09085962,0.3023075,-0.5923804
272,1.0394225,-0.7497109,-0.32513332,0.44139367,0.07200593,-0.12150357,-0.26326177,0.44094557,-0.38931406,0.2992028,0.3514239,-0.086756475,-0.3996083,-0.7784675,0.3181755,0.07398627,0.4333158,0.20397206,0.08047888,0.3970434,-0.21903852,0.5021192,-0.6406502,0.12400489,-0.25966552,0.08174686,-0.43437606,0.39682567,0.3274772,0.1900143
273,1.1767073,-0.33590278,0.297594,-0.0073744487,-0.4410729,0.39626604,-0.27921784,-0.4146083,-0.40541363,0.09697846,0.423077,0.25034145,-0.21188466,0.29083246,0.09150248,0.1873351,0.13432923,-0.026632395,-0.3922171,-0.5839735,0.25380343,1.2063595,-0.5875372,0.20697449,0.15485594,-0.3128859,0.03582491,0.3508944,0.38407987,-0.482548
274,-0.6042758,-0.5713782,0.4750134,0.20086418,0.22174163,0.23875722,-0.012403469,0.12879679,0.18352635,0.3931506,0.46039593,-0.3311524,-0.36359984,0.10001704,-0.06832051,0.49749643,-0.11352678,-0.31213266,-0.23360342,0.19244651,0.023656305,-0.42292848,-0.213034,0.4304705,-0.17006083,-0.3502321,0.18670684,-0.0061308956,0.22302249,0.13033625
275,-0.82964134,0.116277575,0.5557719,-0.22046745,0.10856707,-0.56119573,0.15783095,-0.08016104,-0.7263479,-0.73380435,-0.26554513,-0.32242605,0.5551814,0.29558802,-0.25873247,0.09365128,-0.13528764,0.31587225,0.09657085,0.0076690004,-0.47384888,0.49008644,-0.4473495,0.3912645,0.09394273,-0.35909805,0.4303785,-0.120386705,0.35861215,-0.48026836
276,0.8381654,-0.32568464,0.08806125,0.10823768,-0.078001305,0.09583157,0.45732588,0.25462046,-0.45535967,0.5206395,-0.63876766,0.09843773,-0.5585713,0.48225614,0.23003162,-0.25234672,-0.014565095,0.039327424,-0.89844114,-0.6754329,0.018774055,-0.45571083,0.3016195,-0.06831255,0.21971327,0.23365417,0.121318474,0.13949807,-0.42729208,0.18867841
277,-0.5544043,0.07974776,0.3544883,0.001705504,-0.35614902,-0.25601903,-0.6475005,0.18978678,0.118174836,0.26695088,0.69862944,-0.056439534,0.4653111,0.59943753,0.17048047,0.31459433,0.009608859,0.0044370443,-0.6830761,0.25690907,-0.28979596,0.7107674,-0.36664122,0.15082607,0.24437186,-0.44819254,0.12731494,0.15700966,0.13136765,-0.5144654
278,-0.6987928,0.2310448,0.13115051,0.112935536,0.0056205783,-0.4509334,0.22007209,0.07407565,0.13168234,-0.61430866,0.0554753,0.28122324,-0.060675178,0.579727,-0.09856987,0.24007012,-0.107123315,0.08638604,-0.2814568,0.37979236,-0.28882936,-0.803975,-0.6761303,-0.22006904,0.061674446,0.017033478,-0.25529188,-0.20608847,-0.22413942,0.5429046
279,-0.09310828,-0.5281162,0.24393453,0.26752296,0.07037913,0.42197493,0.3848778,0.16640235,-0.17055419,0.4274972,-0.54912394,0.350166,-0.41517773,0.47222042,-0.32102644,0.3963242,0.36959332,0.09035535,-0.4729942,0.883077,-0.0008965908,-0.3967668,0.42044124,-0.2363461,-0.45132616,0.3158956,0.10361165,0.014687009,0.20962508,0.2895732
280,-0.4776939,1.0544933,-0.17828356,0.5133377,-0.22155675,0.06508875,0.3408788,-0.7813516,0.79562205,0.1996693,0.72859687,0.040042724,-0.17024536,-0.64725035,-0.77625746,-0.14904816,0.054343503,0.22623464,0.9465043,0.10045684,-0.44501722,0.7013595,-0.3681507,-0.68851405,-0.46431208,-0.34979305,-0.40187368,-0.18544172,0.29891485,-0.6426465
281,0.08037927,0.075321004,-0.44869405,-0.050728846,-0.13941002,-0.57890856,0.48027295,0.058163237,-0.38367257,0.5173116,-0.18186155,0.16116734,0.65460384,-0.14879373,0.002349862,-0.44692945,-0.22353604,0.05267721,0.65086764,-0.48903435,0.13429886,0.7830722,0.25086638,0.007543992,0.335054,0.048091754,0.39885023,0.35731906,0.5355734,-0.21642536
282,-0.6886677,0.4940169,0.12053626,-0.24080431,0.3881386,0.21646017,-0.49480632,0.056981247,0.12710458,0.54865825,0.054191656,-0.20594354,0.31693673,0.14097634,0.13708684,0.20928124,-0.29641968,0.19333938,0.9237061,-0.33657217,0.14789581,-0.93410283,0.16747442,0.04282838,0.014881781,0.26556125,-0.74816406,0.04748669,-0.14276752,0.2557209
283,0.56433934,0.1781923,-0.060236838,-0.32414272,0.09203148,0.06016098,0.24533613,-0.56645626,0.5060963,-0.41205046,-0.007583088,-0.34295678,0.17949715,5.9867172e-05,-0.05167993,0.30073166,-0.07042314,0.5335397,0.43180364,-0.3281759,0.0189837,-0.38953203,0.22530483,0.17234184,-0.32131422,-0.08600461,0.21968186,-0.2924962,-0.053443037,0.35806167
284,0.45888022,0.68733126,-0.28904784,-0.025145307,-0.06036647,0.35276806,0.16220756,-0.37052047,-0.54742163,0.024407515,-0.35759994,-0.45012403,0.23305908,-0.446449,0.06081189,-0.49347508,0.13871239,0.34192827,-0.42629772,-0.293704,0.21245642,-0.46533838,-0.45296973,-0.009791871,-0.0147900805,0.17245966,0.33494776,-0.37621018,0.15134947,0.30072555
